"","ID","Name","Age","Boarded","Position","Lifeboat","Body","Sex","Class","Group","Survived","Adult","cClass0","cClass1","cClass2","cClass3","cSex","cSurvived","cAdult"
"207",207,"Newell, Mr. Arthur Webster",58,"C","1classPass","","1","m",1,"1c0ser",0,"1",0,203,4,0,96,127,410
"208",208,"Newell, Miss Madeleine",31,"C","1classPass","6","0","f",1,"1c0ser",1,"1",0,204,4,0,97,128,412
"209",209,"Newell, Miss Marjorie Anne",23,"C","1classPass","6","0","f",1,"1c0ser",1,"1",0,205,4,0,98,129,414
"210",210,"Newsom, Miss Helen Monypeny",19,"S","1classPass","5","0","f",1,"1c0ser",1,"1",0,206,4,0,99,130,416
"211",211,"Nicholson, Mr. Arthur Ernest",64,"S","1classPass","","1","m",1,"1c0ser",0,"1",0,207,4,0,99,130,418
"212",212,"Nourney, Mr. Alfred",20,"C","1classPass","7","0","m",1,"1c0ser",1,"1",0,208,4,0,99,131,420
"213",213,"Omont, Mr. Alfred Fernand",29,"C","1classPass","7","0","m",1,"1c0ser",1,"1",0,209,4,0,99,132,422
"214",214,"Ostby, Mr. Engelhart Cornelius",64,"S","1classPass","","1","m",1,"1c0ser",0,"1",0,210,4,0,99,132,424
"215",215,"Ostby, Miss Helene Ragnhild",22,"S","1classPass","5","0","f",1,"1c0ser",1,"1",0,211,4,0,100,133,426
"216",216,"Ovies y Rodriguez, Mr. Servando José Florentino",36,"C","1classPass","","1","m",1,"1c0ser",0,"1",0,212,4,0,100,133,428
"217",217,"Parr, Mr. William Henry Marsh",29,"B","1classPass","","0","m",1,"1c0ser",0,"1",0,213,4,0,100,133,430
"218",218,"Partner, Mr. Austin",40,"S","1classPass","","1","m",1,"1c0ser",0,"1",0,214,4,0,100,133,432
"219",219,"Pears, Mr. Thomas Clinton",29,"S","1classPass","","0","m",1,"1c0ser",0,"1",0,215,4,0,100,133,434
"220",220,"Pears, Mrs. Edith (née Wearne)",22,"S","1classPass","8","0","f",1,"1c0ser",1,"1",0,216,4,0,101,134,436
"221",221,"Peñasco y Castellana, Mr. Victor",24,"C","1classPass","","0","m",1,"1c0ser",0,"1",0,217,4,0,101,134,438
"222",222,"Peuchen, Major Arthur Godfrey",52,"S","1classPass","6","0","m",1,"1c0ser",1,"1",0,218,4,0,101,135,440
"223",223,"Porter, Mr. Walter Chamberlain",46,"S","1classPass","","1","m",1,"1c0ser",0,"1",0,219,4,0,101,135,442
"224",224,"Potter, Mrs. Lily Alexenia (née Wilson)",56,"C","1classPass","7","0","f",1,"1c0ser",1,"1",0,220,4,0,102,136,444
"225",225,"Reuchlin, The Honourable Mr. Johan George",38,"S","1classPass","","0","m",1,"1c0ser",0,"1",0,221,4,0,102,136,446
"226",226,"Rheims, Mr. George Alexander Lucien",36,"S","1classPass","A","0","m",1,"1c0ser",1,"1",0,222,4,0,102,137,448
"227",227,"Roebling, Mr. Washington Augustus II",31,"S","1classPass","","0","m",1,"1c0ser",0,"1",0,223,4,0,102,137,450
"228",228,"Romaine, Mr. Charles Hallance (alias C. Rolmane)",45,"S","1classPass","9","0","m",1,"1c0ser",1,"1",0,224,4,0,102,138,452
"229",229,"Rood, Mr. Hugh Roscoe",38,"S","1classPass","","0","m",1,"1c0ser",0,"1",0,225,4,0,102,138,454
"230",230,"Rosenbaum, Miss Edith Louise",34,"C","1classPass","11","0","f",1,"1c0ser",1,"1",0,226,4,0,103,139,456
"231",231,"Rosenshine, Mr. George (alias George Thorne)",46,"C","1classPass","","1","m",1,"1c0ser",0,"1",0,227,4,0,103,139,458
"232",232,"Ross, Mr. John Hugo",36,"S","1classPass","","0","m",1,"1c0ser",0,"1",0,228,4,0,103,139,460
"233",233,"Rothschild, Mr. Martin",46,"C","1classPass","","0","m",1,"1c0ser",0,"1",0,229,4,0,103,139,462
"234",234,"Rothschild, Mrs. Elizabeth Jane Anne (née Barrett)",54,"C","1classPass","6","0","f",1,"1c0ser",1,"1",0,230,4,0,104,140,464
"235",235,"Rowe, Mr. Alfred G.",59,"S","1classPass","","1","m",1,"1c0ser",0,"1",0,231,4,0,104,140,466
"236",236,"Ryerson, Mr. Arthur Larned",61,"C","1classPass","","0","m",1,"1c0ser",0,"1",0,232,4,0,104,140,468
"237",237,"Ryerson, Miss Susan Parker ""Suzette""",21,"C","1classPass","4","0","f",1,"1c0ser",1,"1",0,233,4,0,105,141,470
"238",238,"Ryerson, Miss Emily Borie",18,"C","1classPass","4","0","f",1,"1c0ser",1,"1",0,234,4,0,106,142,472
"239",239,"Saalfeld, Mr. Adolphe",47,"S","1classPass","3","0","m",1,"1c0ser",1,"1",0,235,4,0,106,143,474
"240",240,"Salomon, Mr. Abraham Lincoln",43,"C","1classPass","1","0","m",1,"1c0ser",1,"1",0,236,4,0,106,144,476
"241",241,"Schabert, Mrs. Emma (née Mock)",35,"S","1classPass","11","0","f",1,"1c0ser",1,"1",0,237,4,0,107,145,478
"242",242,"Seward, Mr. Frederic Kimber",34,"S","1classPass","7","0","m",1,"1c0ser",1,"1",0,238,4,0,107,146,480
"243",243,"Silverthorne, Mr. Spencer Victor",35,"S","1classPass","5","0","m",1,"1c0ser",1,"1",0,239,4,0,107,147,482
"244",244,"Silvey, Mr. William Baird",50,"C","1classPass","","0","m",1,"1c0ser",0,"1",0,240,4,0,107,147,484
"245",245,"Silvey, Mrs. Alice (née Munger)",39,"C","1classPass","11","0","f",1,"1c0ser",1,"1",0,241,4,0,108,148,486
"246",246,"Simonius-Blumer, Colonel Alfons",56,"S","1classPass","3","0","m",1,"1c0ser",1,"1",0,242,4,0,108,149,488
"247",247,"Sloper, Mr. William Thompson",28,"S","1classPass","7","0","m",1,"1c0ser",1,"1",0,243,4,0,108,150,490
"248",248,"Smart, Mr. John Montgomery",56,"S","1classPass","","0","m",1,"1c0ser",0,"1",0,244,4,0,108,150,492
"249",249,"Smith, Mr. James Clinch",56,"C","1classPass","","0","m",1,"1c0ser",0,"1",0,245,4,0,108,150,494
"250",250,"Smith, Mr. Lucien Philip",24,"C","1classPass","","0","m",1,"1c0ser",0,"1",0,246,4,0,108,150,496
"251",251,"Smith, Mrs. Mary Eloise (née Hughes)",18,"C","1classPass","6","0","f",1,"1c0ser",1,"1",0,247,4,0,109,151,498
"252",252,"Smith, Mr. Richard William",57,"S","1classPass","","0","m",1,"1c0ser",0,"1",0,248,4,0,109,151,500
"253",253,"Snyder, Mr. John Pillsbury",24,"S","1classPass","7","0","m",1,"1c0ser",1,"1",0,249,4,0,109,152,502
"254",254,"Snyder, Mrs. Nellie (née Stevenson)",23,"S","1classPass","7","0","f",1,"1c0ser",1,"1",0,250,4,0,110,153,504
"255",255,"Spedden, Mr. Frederic Oakley",45,"C","1classPass","3","0","m",1,"1c0ser",1,"1",0,251,4,0,110,154,506
"256",256,"Spencer, Mr. William Augustus",57,"C","1classPass","","0","m",1,"1c0ser",0,"1",0,252,4,0,110,154,508
"257",257,"Stähelin-Maeglin, Dr. Max",32,"S","1classPass","3","0","m",1,"1c0ser",1,"1",0,253,4,0,110,155,510
"258",258,"Stead, Mr. William Thomas",62,"S","1classPass","","0","m",1,"1c0ser",0,"1",0,254,4,0,110,155,512
"259",259,"Stengel, Mr. Charles Emil Henry",54,"C","1classPass","1","0","m",1,"1c0ser",1,"1",0,255,4,0,110,156,514
"260",260,"Stengel, Mrs. Annie May (née Morris)",44,"C","1classPass","5","0","f",1,"1c0ser",1,"1",0,256,4,0,111,157,516
"261",261,"Stephenson, Mrs. Martha (née Eustis)",52,"C","1classPass","4","0","f",1,"1c0ser",1,"1",0,257,4,0,112,158,518
"262",262,"Stewart, Mr. Albert A.",54,"C","1classPass","","0","m",1,"1c0ser",0,"1",0,258,4,0,112,158,520
"263",263,"Sutton, Mr. Frederick",61,"S","1classPass","","1","m",1,"1c0ser",0,"1",0,259,4,0,112,158,522
"264",264,"Swift, Mrs. Margaret Welles (née Barron)",46,"S","1classPass","8","0","f",1,"1c0ser",1,"1",0,260,4,0,113,159,524
"265",265,"Taussig, Mr. Emil",52,"S","1classPass","","0","m",1,"1c0ser",0,"1",0,261,4,0,113,159,526
"266",266,"Taussig, Mrs. Tillie (née Mandelbaum)",39,"S","1classPass","8","0","f",1,"1c0ser",1,"1",0,262,4,0,114,160,528
"267",267,"Taussig, Miss Ruth",18,"S","1classPass","8","0","f",1,"1c0ser",1,"1",0,263,4,0,115,161,530
"268",268,"Taylor, Mr. Elmer Zebley",48,"S","1classPass","5","0","m",1,"1c0ser",1,"1",0,264,4,0,115,162,532
"269",269,"Taylor, Mrs. Juliet Cummins (née Wright)",50,"S","1classPass","5","0","f",1,"1c0ser",1,"1",0,265,4,0,116,163,534
"270",270,"Thayer, Mr. John Borland II",49,"C","1classPass","","0","m",1,"1c0ser",0,"1",0,266,4,0,116,163,536
"271",271,"Thayer, Mr. John Borland ""Jack"" III",17,"C","1classPass","B","0","m",1,"1c0ser",1,"1",0,267,4,0,116,164,538
"272",272,"Thorne, Mrs. Gertrude Maybelle (née McMinn)",37,"C","1classPass","D","0","f",1,"1c0ser",1,"1",0,268,4,0,117,165,540
"273",273,"Tucker, Mr. Gilbert Milligan Jr.",31,"C","1classPass","7","0","m",1,"1c0ser",1,"1",0,269,4,0,117,166,542
"274",274,"Uruchurtu, Don Manuel E.",39,"C","1classPass","","0","m",1,"1c0ser",0,"1",0,270,4,0,117,166,544
"275",275,"Van der Hoef, Mr. Wyckoff",61,"B","1classPass","","1","m",1,"1c0ser",0,"1",0,271,4,0,117,166,546
"276",276,"Walker, Mr. William Anderson",48,"S","1classPass","","0","m",1,"1c0ser",0,"1",0,272,4,0,117,166,548
"277",277,"Warren, Mr. Frank Manley",63,"C","1classPass","","0","m",1,"1c0ser",0,"1",0,273,4,0,117,166,550
"278",278,"Warren, Mrs. Anna Sophia (née Atkinson)",60,"C","1classPass","5","0","f",1,"1c0ser",1,"1",0,274,4,0,118,167,552
"279",279,"Weir, Colonel John",59,"S","1classPass","","0","m",1,"1c0ser",0,"1",0,275,4,0,118,167,554
"280",280,"White, Mr. Percival Wayland",54,"S","1classPass","","0","m",1,"1c0ser",0,"1",0,276,4,0,118,167,556
"281",281,"White, Mr. Richard Frasar",21,"S","1classPass","","1","m",1,"1c0ser",0,"1",0,277,4,0,118,167,558
"282",282,"Wick, Colonel George Dennick",58,"S","1classPass","","0","m",1,"1c0ser",0,"1",0,278,4,0,118,167,560
"283",283,"Wick, Mrs. Mary (née Hitchcock)",45,"S","1classPass","8","0","f",1,"1c0ser",1,"1",0,279,4,0,119,168,562
"284",284,"Wick, Miss Mary Natalie",31,"S","1classPass","8","0","f",1,"1c0ser",1,"1",0,280,4,0,120,169,564
"285",285,"Widener, Mr. Harry Elkins",27,"S","1classPass","","0","m",1,"1c0ser",0,"1",0,281,4,0,120,169,566
"286",286,"Willard, Miss Constance",21,"S","1classPass","8","0","f",1,"1c0ser",1,"1",0,282,4,0,121,170,568
"287",287,"Williams, Mr. Charles Duane",51,"C","1classPass","","0","m",1,"1c0ser",0,"1",0,283,4,0,121,170,570
"288",288,"Williams, Mr. Richard Norris II",21,"C","1classPass","A","0","m",1,"1c0ser",1,"1",0,284,4,0,121,171,572
"289",289,"Woolner, Mr. Hugh",45,"S","1classPass","D","0","m",1,"1c0ser",1,"1",0,285,4,0,121,172,574
"290",290,"Wright, Mr. George",62,"S","1classPass","","0","m",1,"1c0ser",0,"1",0,286,4,0,121,172,576
"291",291,"Young, Miss Marie Grice",36,"C","1classPass","8","0","f",1,"1c0ser",1,"1",0,287,4,0,122,173,578
"292",292,"Allison, Mrs. Bessie Waldo (née Daniels)",25,"S","1classPass","","0","f",1,"1c1serv",0,"1",0,288,4,0,123,173,580
"294",294,"Aubart, Mrs. Léontine Pauline",24,"C","1classPass","9","0","m",1,"1c1serv",1,"1",0,289,4,0,123,174,582
"295",295,"Bucknell, Mrs. Emma Eliza (née Ward)",59,"C","1classPass","8","0","f",1,"1c1serv",1,"1",0,290,4,0,124,175,584
"296",296,"Cardeza, Mrs. Charlotte Wardle (née Drake)",58,"C","1classPass","3","0","f",1,"1c1serv",1,"1",0,291,4,0,125,176,586
"297",297,"Cardeza, Mr. Thomas Drake Martinez",36,"C","1classPass","3","0","m",1,"1c1serv",1,"1",0,292,4,0,125,177,588
"298",298,"Carter, Mrs. Lucile (née Polk)",36,"S","1classPass","4","0","f",1,"1c1serv",1,"1",0,293,4,0,126,178,590
"299",299,"Cavendish, Mrs. Julia Florence (née Siegel)",25,"S","1classPass","6","0","f",1,"1c1serv",1,"1",0,294,4,0,127,179,592
"300",300,"Douglas, Mrs. Mahala (née Dutton)",48,"C","1classPass","2","0","f",1,"1c1serv",1,"1",0,295,4,0,128,180,594
"301",301,"Duff Gordon, Lucy Christiana, Lady (née Sutherland)",48,"C","1classPass","1","0","f",1,"1c1serv",1,"1",0,296,4,0,129,181,596
"302",302,"Graham, Miss Margaret Edith",19,"S","1classPass","3","0","f",1,"1c1serv",1,"1",0,297,4,0,130,182,598
"303",303,"Harper, Mr. Henry Sleeper",48,"C","1classPass","3","0","m",1,"1c1serv",1,"1",0,298,4,0,130,183,600
"304",304,"Hays, Mr. Charles Melville",55,"S","1classPass","","1","m",1,"1c1serv",0,"1",0,299,4,0,130,183,602
"305",305,"Hays, Mrs. Clara Jennings (née Grigg)",52,"S","1classPass","3","0","f",1,"1c1serv",1,"1",0,300,4,0,131,184,604
"306",306,"Leslie, Lucy Noël Martha, Countess of Rothes (née Dyer-Edwardes)",34,"S","1classPass","8","0","f",1,"1c1serv",1,"1",0,301,4,0,132,185,606
"307",307,"Moore, Mr. Clarence",47,"S","1classPass","","0","m",1,"1c1serv",0,"1",0,302,4,0,132,185,608
"308",308,"Peñasco y Castellana, Mrs. Maria Josefa (née Perez de Soto y Vallejo)",22,"C","1classPass","8","0","f",1,"1c1serv",1,"1",0,303,4,0,133,186,610
"309",309,"Robert, Mrs. Elisabeth Walton (née McMillan)",43,"S","1classPass","2","0","f",1,"1c1serv",1,"1",0,304,4,0,134,187,612
"310",310,"Ryerson, Mrs. Emily Maria (née Borie)",48,"C","1classPass","4","0","f",1,"1c1serv",1,"1",0,305,4,0,135,188,614
"311",311,"Ryerson, Master John Borie ""Jack""",13,"C","1classPass","4","0","m",1,"1c1serv",1,"0",0,306,4,0,135,189,615
"312",312,"Spedden, Mrs. Margaretta Corning (née Stone)",39,"C","1classPass","3","0","f",1,"1c1serv",1,"1",0,307,4,0,136,190,617
"313",313,"Spedden, Master Robert Douglas",6,"C","1classPass","3","0","m",1,"1c1serv",1,"0",0,308,4,0,136,191,618
"314",314,"Spencer, Mrs. Marie Eugénie (née Demougeot)",45,"C","1classPass","6","0","f",1,"1c1serv",1,"1",0,309,4,0,137,192,620
"315",315,"Stone, Mrs. Martha Evelyn (née Stevens)",62,"S","1classPass","6","0","f",1,"1c1serv",1,"1",0,310,4,0,138,193,622
"316",316,"Straus, Mr. Isidor",67,"S","1classPass","","1","m",1,"1c1serv",0,"1",0,311,4,0,138,193,624
"317",317,"Straus, Mrs. Rosalie Ida (née Blun)",63,"S","1classPass","","0","f",1,"1c1serv",0,"1",0,312,4,0,139,193,626
"318",318,"Thayer, Mrs. Marian Longsteth (née Morris)",39,"C","1classPass","4","0","f",1,"1c1serv",1,"1",0,313,4,0,140,194,628
"319",319,"Widener, Mr. George Dunton",50,"S","1classPass","","0","m",1,"1c1serv",0,"1",0,314,4,0,140,194,630
"320",320,"Allison, Mr. Hudson Joshua Creighton",30,"S","1classPass","","1","m",1,"1c2serv",0,"1",0,315,4,0,140,194,632
"321",321,"Astor, Mrs. Madeleine Talmage (née Force)",18,"C","1classPass","4","0","f",1,"1c2serv",1,"1",0,316,4,0,141,195,634
"322",322,"Carter, Mr. William Ernest",36,"S","1classPass","C","0","m",1,"1c2serv",1,"1",0,317,4,0,141,196,636
"323",323,"Guggenheim, Mr. Benjamin",46,"C","1classPass","","0","m",1,"1c2serv",0,"1",0,318,4,0,141,196,638
"324",324,"Ismay, Mr. Joseph Bruce",49,"S","1classPass","C","0","m",1,"1c2serv",1,"1",0,319,4,0,141,197,640
"325",325,"White, Mrs. Ella (née Holmes)",55,"C","1classPass","8","0","f",1,"1c2serv",1,"1",0,320,4,0,142,198,642
"326",326,"Abelson, Mr. Samuel",30,"C","2classPass","","0","m",2,"2class",0,"1",0,320,5,0,142,198,644
"327",327,"Abelson, Mrs. Anna (née Wizosky?)",28,"C","2classPass","10","0","f",2,"2class",1,"1",0,320,6,0,143,199,646
"328",328,"Andrew, Mr. Edgar Samuel",17,"S","2classPass","","0","m",2,"2class",0,"1",0,320,7,0,143,199,648
"329",329,"Andrew, Mr. Frank Thomas",30,"S","2classPass","","0","m",2,"2class",0,"1",0,320,8,0,143,199,650
"330",330,"Angle, Mr. William A.",32,"S","2classPass","","0","m",2,"2class",0,"1",0,320,9,0,143,199,652
"331",331,"Angle, Mrs. Florence Agnes ""Mary"" (née Hughes)",36,"S","2classPass","11","0","f",2,"2class",1,"1",0,320,10,0,144,200,654
"332",332,"Ashby, Mr. John",57,"S","2classPass","","0","m",2,"2class",0,"1",0,320,11,0,144,200,656
"333",333,"Bailey, Mr. Percy Andrew",18,"S","2classPass","","0","m",2,"2class",0,"1",0,320,12,0,144,200,658
"334",334,"Bainbrigge, Mr. Charles Robert",23,"S","2classPass","","0","m",2,"2class",0,"1",0,320,13,0,144,200,660
"335",335,"Ball, Mrs. Ada E. (née Hall)",36,"S","2classPass","10","0","f",2,"2class",1,"1",0,320,14,0,145,201,662
"336",336,"Banfield, Mr. Frederick James",28,"S","2classPass","","0","m",2,"2class",0,"1",0,320,15,0,145,201,664
"337",337,"Bateman, Reverend Robert James",51,"S","2classPass","","1","m",2,"2class",0,"1",0,320,16,0,145,201,666
"338",338,"Beane, Mr. Edward",32,"S","2classPass","13","0","m",2,"2class",1,"1",0,320,17,0,145,202,668
"339",339,"Beane. Mrs. Ethel (née Clarke)",19,"S","2classPass","13","0","f",2,"2class",1,"1",0,320,18,0,146,203,670
"340",340,"Beauchamp, Mr. Henry James",28,"S","2classPass","","1","m",2,"2class",0,"1",0,320,19,0,146,203,672
"341",341,"Becker, Mrs. Nellie E. (née Baumgardner)",35,"S","2classPass","11","0","f",2,"2class",1,"1",0,320,20,0,147,204,674
"342",342,"Becker, Miss Ruth Elizabeth",12,"S","2classPass","13","0","f",2,"2class",1,"0",0,320,21,0,148,205,675
"343",343,"Becker, Miss Marion Louise",4,"S","2classPass","11","0","f",2,"2class",1,"0",0,320,22,0,149,206,676
"344",344,"Becker, Master Richard Frederick",1,"S","2classPass","11","0","m",2,"2class",1,"0",0,320,23,0,149,207,677
"345",345,"Beesley, Mr. Lawrence",34,"S","2classPass","13","0","m",2,"2class",1,"1",0,320,24,0,149,208,679
"346",346,"Bentham, Miss Lillian W.",19,"S","2classPass","12","0","f",2,"2class",1,"1",0,320,25,0,150,209,681
"347",347,"Berriman, Mr. William John",23,"S","2classPass","","0","m",2,"2class",0,"1",0,320,26,0,150,209,683
"348",348,"Botsford, Mr. William Hull",25,"S","2classPass","","0","m",2,"2class",0,"1",0,320,27,0,150,209,685
"349",349,"Bowenur, Mr. Solomon",42,"S","2classPass","","0","m",2,"2class",0,"1",0,320,28,0,150,209,687
"350",350,"Bracken, Mr. James H.",29,"S","2classPass","","0","m",2,"2class",0,"1",0,320,29,0,150,209,689
"351",351,"Brailey, Mr. W. Theodore Ronald",24,"S","2classPass","","0","m",2,"2class",0,"1",0,320,30,0,150,209,691
"352",352,"Bricoux, Mr. Roger Marie",20,"S","2classPass","","0","m",2,"2class",0,"1",0,320,31,0,150,209,693
"353",353,"Brito, Mr. José Joaquim",32,"S","2classPass","","0","m",2,"2class",0,"1",0,320,32,0,150,209,695
"354",354,"Brown, Mr. Thomas William Solomon",60,"S","2classPass","","0","m",2,"2class",0,"1",0,320,33,0,150,209,697
"355",355,"Brown, Mrs. Elizabeth Catherine (née Ford)",40,"S","2classPass","14","0","f",2,"2class",1,"1",0,320,34,0,151,210,699
"356",356,"Brown, Miss Edith Eileen",15,"S","2classPass","14","0","m",2,"2class",1,"1",0,320,35,0,151,211,701
"357",357,"Bryhl, Mr. Kurt Arnold Gottfrid",25,"S","2classPass","","0","m",2,"2class",0,"1",0,320,36,0,151,211,703
"358",358,"Bryhl, Miss Dagmar Jenny Ingeborg",20,"S","2classPass","12","0","f",2,"2class",1,"1",0,320,37,0,152,212,705
"359",359,"Buss, Miss Kate",36,"S","2classPass","9","0","f",2,"2class",1,"1",0,320,38,0,153,213,707
"360",360,"Butler, Mr. Reginald Fenton",25,"S","2classPass","","1","m",2,"2class",0,"1",0,320,39,0,153,213,709
"361",361,"Byles, Father Thomas Roussel Davids",42,"S","2classPass","","0","m",2,"2class",0,"1",0,320,40,0,153,213,711
"362",362,"Byström, Miss Karolina",42,"S","2classPass","?","0","f",2,"2class",1,"1",0,320,41,0,154,214,713
"363",363,"Caldwell, Mr. Albert Francis",26,"S","2classPass","13","0","m",2,"2class",1,"1",0,320,42,0,154,215,715
"364",364,"Caldwell, Mrs. Sylvia Mae (née Harbaugh)",28,"S","2classPass","13","0","f",2,"2class",1,"1",0,320,43,0,155,216,717
"366",366,"Cameron, Miss Clear Annie",35,"S","2classPass","14","0","f",2,"2class",1,"1",0,320,44,0,156,217,719
"367",367,"Campbell, Mr. William Henry",21,"B","2classPass","","0","m",2,"2class",0,"1",0,320,45,0,156,217,721
"368",368,"Carbines, Mr. William",19,"S","2classPass","","1","m",2,"2class",0,"1",0,320,46,0,156,217,723
"369",369,"Carter, Father Ernest Courtenay",54,"S","2classPass","","0","m",2,"2class",0,"1",0,320,47,0,156,217,725
"370",370,"Carter, Mrs. Lilian (née Hughes)",45,"S","2classPass","","0","f",2,"2class",0,"1",0,320,48,0,157,217,727
"371",371,"Chapman, Mr. Charles Henry",52,"S","2classPass","","1","m",2,"2class",0,"1",0,320,49,0,157,217,729
"372",372,"Chapman, Mr. John Henry",36,"S","2classPass","","1","m",2,"2class",0,"1",0,320,50,0,157,217,731
"373",373,"Chapman, Mrs. Sara Elizabeth (née Lawry)",28,"S","2classPass","","0","m",2,"2class",0,"1",0,320,51,0,157,217,733
"374",374,"Christy, Mrs. Alice Frances",45,"S","2classPass","12","0","f",2,"2class",1,"1",0,320,52,0,158,218,735
"375",375,"Christy, Miss Rachel Julie Cohen",25,"S","2classPass","12","0","f",2,"2class",1,"1",0,320,53,0,159,219,737
"376",376,"Clarke, Mr. Charles Valentine",29,"S","2classPass","","0","m",2,"2class",0,"1",0,320,54,0,159,219,739
"377",377,"Clarke, Mrs. Ada Maria",28,"S","2classPass","14","0","f",2,"2class",1,"1",0,320,55,0,160,220,741
"378",378,"Clarke, Mr. John Frederick Preston",30,"S","2classPass","","1","m",2,"2class",0,"1",0,320,56,0,160,220,743
"379",379,"Coleridge, Mr. Reginald Charles",29,"S","2classPass","","0","m",2,"2class",0,"1",0,320,57,0,160,220,745
"380",380,"Collander, Mr. Erik Gustaf",27,"S","2classPass","","0","m",2,"2class",0,"1",0,320,58,0,160,220,747
"381",381,"Collett, Mr. Sidney Clarence Stuart",25,"S","2classPass","9","0","m",2,"2class",1,"1",0,320,59,0,160,221,749
"382",382,"Collyer, Mr. Harvey",31,"S","2classPass","","0","m",2,"2class",0,"1",0,320,60,0,160,221,751
"383",383,"Collyer, Mrs. Charlotte Annie (née Tate)",31,"S","2classPass","14","0","f",2,"2class",1,"1",0,320,61,0,161,222,753
"384",384,"Collyer, Miss Marjorie Charlotte ""Lottie""",8,"S","2classPass","14","0","f",2,"2class",1,"0",0,320,62,0,162,223,754
"385",385,"Cook, Mrs. Selena (née Rogers)",22,"S","2classPass","14","0","f",2,"2class",1,"1",0,320,63,0,163,224,756
"386",386,"Corbett, Mrs. Irene (née Colvin)",30,"S","2classPass","","0","f",2,"2class",0,"1",0,320,64,0,164,224,758
"387",387,"Corey, Mrs. Mary Phyllis Elizabeth (née Miller)",30,"S","2classPass","","0","f",2,"2class",0,"1",0,320,65,0,165,224,760
"388",388,"Cotterill, Mr. Henry ""Harry""",20,"S","2classPass","","0","m",2,"2class",0,"1",0,320,66,0,165,224,762
"389",389,"Cunningham, Mr. Alfred Fleming",21,"B","2classPass","","0","m",2,"2class",0,"1",0,320,67,0,165,224,764
"390",390,"Davies, Mr. Charles Henry",21,"S","2classPass","","0","m",2,"2class",0,"1",0,320,68,0,165,224,766
"391",391,"Davies, Mrs. Elizabeth Agnes Mary (née White)",48,"S","2classPass","14","0","f",2,"2class",1,"1",0,320,69,0,166,225,768
"392",392,"Davies, Master John Morgan Jr.",8,"S","2classPass","14","0","m",2,"2class",1,"0",0,320,70,0,166,226,769
"393",393,"Davis, Miss Mary",28,"S","2classPass","13","0","f",2,"2class",1,"1",0,320,71,0,167,227,771
"394",394,"Deacon, Mr. Percy William",20,"S","2classPass","","0","m",2,"2class",0,"1",0,320,72,0,167,227,773
"395",395,"del Carlo, Mr. Sebastiano",29,"C","2classPass","","1","m",2,"2class",0,"1",0,320,73,0,167,227,775
"396",396,"del Carlo, Mrs. Argene (née Genovesi)",24,"C","2classPass","11","0","m",2,"2class",1,"1",0,320,74,0,167,228,777
"397",397,"Denbuoy, Mr. Albert ""Herbert""",25,"S","2classPass","","0","m",2,"2class",0,"1",0,320,75,0,167,228,779
"398",398,"Dibden, Mr. William",18,"S","2classPass","","0","m",2,"2class",0,"1",0,320,76,0,167,228,781
"399",399,"Doling, Mrs. Ada Julia (née Bone)",34,"S","2classPass","?","0","f",2,"2class",1,"1",0,320,77,0,168,229,783
"400",400,"Doling, Miss Elsie",19,"S","2classPass","?","0","f",2,"2class",1,"1",0,320,78,0,169,230,785
"401",401,"Douton, Mr. William Joseph",55,"S","2classPass","","0","m",2,"2class",0,"1",0,320,79,0,169,230,787
"402",402,"Drew, Mr. James Vivian",42,"S","2classPass","","0","m",2,"2class",0,"1",0,320,80,0,169,230,789
"403",403,"Drew, Mrs. Lulu Thorne (née Christian)",34,"S","2classPass","10","0","f",2,"2class",1,"1",0,320,81,0,170,231,791
"404",404,"Drew, Master Marshall Brines",8,"S","2classPass","10","0","m",2,"2class",1,"0",0,320,82,0,170,232,792
"405",405,"Duran y More, Miss Florentina",30,"C","2classPass","12","0","f",2,"2class",1,"1",0,320,83,0,171,233,794
